Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98017302,SEM IN AAD: CREATIVE SOCIAL ENTRPRNURSHP,31000151,Arts Administration,4,AAD 502
98017302,SEM IN AAD: CREATIVE SCL ENTREPRENEURSP,31000151,Arts Administration,4,AAD 502
98026040,EMOTIONAL INTELLIGENCE AND COMMUNICATION,31000151,Arts Administration,4,AAD 510
98022931,NONPROFIT BOARD GOVERNANCE,31000151,Arts Administration,4,AAD 521
98022126,SOCIAL MEDIA MARKETING FOR ARTS ORGS,31000151,Arts Administration,4,AAD 531
98019184,GRANT WRITING FOR NONPROFITS,31000151,Arts Administration,4,AAD 542
98021325,FUNDRAISING: INDIVIDUAL DONORS,31000151,Arts Administration,4,AAD 555
98016275,ARTS ADMINISTRATION TECHNOLOGIES,31000151,Arts Administration,4,AAD 600
98016278,MANAGEMENT AND LEADERSHIP IN THE ARTS,31000151,Arts Administration,4,AAD 620
98016277,FINANCIAL MGMT FOR ARTS ORGANIZATIONS,31000151,Arts Administration,4,AAD 625
98022932,ORGANIZATION THEORIES IN ARTS ADMIN,31000151,Arts Administration,4,AAD 629
98016279,MARKETING THE ARTS: RESEARCH & PRACTICES,31000151,Arts Administration,4,AAD 630
98016280,PRINCIPLES OF FUNDRAISING & PHILANTHROPY,31000151,Arts Administration,4,AAD 640
98016281,THE ARTS AND THE LAW,31000151,Arts Administration,4,AAD 650
98022933,CULTURAL POLICY,31000151,Arts Administration,4,AAD 655
98022681,"CREATIVE CITIES, PLACEMAKING, & COMM VIB",31000151,Arts Administration,4,AAD 665
98026042,ARTS AND EQUALITY,31000151,Arts Administration,4,AAD 670
98022490,CREATING & EVALUATING NEW ARTS PROGRAMS,31000151,Arts Administration,4,AAD 690
98018553,INDEPENDENT STUDY IN ARTS ADMINISTRATION,31000151,Arts Administration,4,AAD 695
98016283,INTERNSHIP IN ARTS ADMINISTRATION,31000151,Arts Administration,4,AAD 699
98022682,SUSTAINING LEADERSHIP IN THE ARTS,31000151,Arts Administration,4,AAD 720
98016285,FUNDRAISING TECHNIQUES,31000151,Arts Administration,4,AAD 740
98026043,SOCIAL RESPONSIBILITY AND SUSTAINABILITY,31000151,Arts Administration,4,AAD 750
98026676,QUALIFYING EXAM RESIDENCY CREDIT,31000151,Arts Administration,4,AAD 757
98022683,ARTS ADMIN DISSERTATION RESIDENCY CREDIT,31000151,Arts Administration,4,AAD 767
98022684,ARTS & CULTURE RESEARCH STUDIES,31000151,Arts Administration,4,AAD 790
98022685,ARTS ADMIN RESEARCH PLANNING & WRITING,31000151,Arts Administration,4,AAD 795
98019828,INTRODUCTION TO AFRICAN STUDIES,31000226,Arts and Sciences,4,AAS 100
98017857,JAZZ AND DEMOCRACY,31000226,Arts and Sciences,4,AAS 168
98008201,INTRO AFRICAN-AMERICAN STUDIES,31000226,Arts and Sciences,4,AAS 200
98011010,INEQUALITIES IN SOCIETY,31000226,Arts and Sciences,4,AAS 235
98009576,AFRICAN AMERICAN HISTORY TO 1865,31000226,Arts and Sciences,4,AAS 260
98009577,AFRICAN AMERICAN HISTORY 1865-PRESENT,31000226,Arts and Sciences,4,AAS 261
98009579,INTRODUCTION TO BLACK WRITERS,31000226,Arts and Sciences,4,AAS 264
98010366,HISTORY OF JAZZ,31000226,Arts and Sciences,4,AAS 300
98021651,INTRODUCTION TO THE AFRICAN DIASPORA,31000226,Arts and Sciences,4,AAS 301
98008202,SP TOP AFR-AMN AFRCNA STDS: ATLANTC WRLD,31000226,Arts and Sciences,4,AAS 400
98008202,SP TP AFRCN-AMN AFRCNA STD: BLACK ENVIRO,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STDS: CIV RIGHTS,31000226,Arts and Sciences,4,AAS 400
98008202,SP TP AFRCN-AMN AFRCNA STD: CIVIL RIGHTS,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STDS: JIM CROW AM,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STD: ANTHRO THEORY,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STDS: CUBAN REV,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STDS:AFR-AMN LIT I,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STDS: AFRICAN ART,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STD: SLVRY & CROWN,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STD: GLOBALIZATION,31000226,Arts and Sciences,4,AAS 400
98008202,SP TOP AFR-AMN AFRCNA STD: AFFLRILACHIAN,31000226,Arts and Sciences,4,AAS 400
98008203,IND READ/RES IN AFR-AMN & AFRCNA STDIES,31000226,Arts and Sciences,4,AAS 401
98009582,SURVEY SUB-SAHARAN POLIT,31000226,Arts and Sciences,4,AAS 417G
98009583,RACE & ETHNIC RELATIONS,31000226,Arts and Sciences,4,AAS 432
98011526,TOPS IN SOC INEQUALITIES: LATINO HEALTH,31000226,Arts and Sciences,4,AAS 433
98022721,AFRICAN AMERICAN LIVES,31000226,Arts and Sciences,4,AAS 500
98010634,EDUCATION IN CULTURALLY DIVERSE SOCIETY,31000226,Arts and Sciences,4,AAS 550
98009934,BLACK AMER LITERATURE,31000226,Arts and Sciences,4,AAS 656
98008670,INTRODUCTION TO BIOTECHNOLOGY,31000227,Agricultural Biotechnology,4,ABT 101
98016237,GENETICS AND SOCIETY,31000227,Agricultural Biotechnology,4,ABT 120
98008671,SCIENTIFIC METHOD IN BIOTECHNOLOGY,31000227,Agricultural Biotechnology,4,ABT 201
98010755,WRITING & PRESENTATION IN THE LIFE SCI,31000227,Agricultural Biotechnology,4,ABT 301
98025576,INTRO TO BIOTECH FOR NEW MAJ AND TRANSF,31000227,Agricultural Biotechnology,4,ABT 310
98009586,GENETICS,31000227,Agricultural Biotechnology,4,ABT 360
98025577,INTRODUCTION TO LABORATORY PRACTICES,31000227,Agricultural Biotechnology,4,ABT 394
98008672,INDEPENDENT STUDY IN BIOTECHNOLOGY,31000227,Agricultural Biotechnology,4,ABT 395
98021350,RESEARCH EXPERIENCE IN BIOTECHNOLOGY,31000227,Agricultural Biotechnology,4,ABT 396
98009587,INTRO MOLECULAR GENETICS,31000227,Agricultural Biotechnology,4,ABT 460
98009588,INTRODUCTION TO POPULATION GENETICS,31000227,Agricultural Biotechnology,4,ABT 461G
98023466,SP TOPS ABT: HALLMARKS OF CANCER,31000227,Agricultural Biotechnology,4,ABT 480
98023466,SP TOPS ABT: APPLIED BIOINFORMATICS,31000227,Agricultural Biotechnology,4,ABT 480
98023466,SP TOPS ABT: TEACHING & MNTRSHP IN AMBT,31000227,Agricultural Biotechnology,4,ABT 480
98008674,EXPERIMENTAL METHODS IN BIOTECHNOLOGY,31000227,Agricultural Biotechnology,4,ABT 495
98000633,INTRO ACCOUNTING FOR DECISION MAKERS,30000497,B&E Accountancy,4,ACC 200
98000632,FINANCIAL ACCOUNTING,30000497,B&E Accountancy,4,ACC 201
98014280,ACCOUNTING FUNDAMENTALS,30000497,B&E Accountancy,4,ACC 221
98000634,INTERMED ACCOUNTING I,30000497,B&E Accountancy,4,ACC 301
98000635,INTERMED ACCOUNTING II,30000497,B&E Accountancy,4,ACC 302
98022746,PRINCIPLES FOR THE FINANCIAL PLANNER,30000497,B&E Accountancy,4,ACC 356
98022791,TAX PLANNING,30000497,B&E Accountancy,4,ACC 357
98022727,ACCOUNTING AND TAX FOR SMALL BUSINESS,30000497,B&E Accountancy,4,ACC 360
98000637,INDIVID WORK IN ACC,30000497,B&E Accountancy,4,ACC 395
98008977,INTERNSHIP IN ACCOUNTING,30000497,B&E Accountancy,4,ACC 399
98010027,AUDITING,30000497,B&E Accountancy,4,ACC 403
98009729,CONCEPTS OF INCOME TAXATION,30000497,B&E Accountancy,4,ACC 407
98010028,NOT-FOR-PROFIT & GOVERNMENTAL ACCTG,30000497,B&E Accountancy,4,ACC 410
98011261,COST MANAGEMENT,30000497,B&E Accountancy,4,ACC 418
98000636,ACCOUNTING INFORMATION SYSTEMS,30000497,B&E Accountancy,4,ACC 424
98026776,ACCOUNTING AND AUDITING DATA MANAGEMENT,30000497,B&E Accountancy,4,ACC 434
98026925,ACCOUNTING ANALYTICS / DATA VISUALIZING,30000497,B&E Accountancy,4,ACC 444
98022792,ESTATE PLANNING,30000497,B&E Accountancy,4,ACC 457
98025131,FINANCIAL STATEMENT ANALYSIS,30000497,B&E Accountancy,4,ACC 475
98009935,ADV TOPS IN TAXATION,30000497,B&E Accountancy,4,ACC 507
98010029,ADVANCED TOPICS IN FINANCIAL REPORTING,30000497,B&E Accountancy,4,ACC 516
98011141,SPEC TOPS IN ACCOUNTING: IT AUDIT,30000497,B&E Accountancy,4,ACC 590
98011141,SP TP IN ACC: ACC FOR SUSTAINABILITY,30000497,B&E Accountancy,4,ACC 590
98011141,SP TPS ACC: LEGAL ISSUES FOR ACCOUNTANTS,30000497,B&E Accountancy,4,ACC 590
98000639,RESEARCH IN ACC THEORY,30000497,B&E Accountancy,4,ACC 601
98000640,ATTEST FUNCTION,30000497,B&E Accountancy,4,ACC 603
98004655,NOT-FOR-PROFIT & REG ACC,30000497,B&E Accountancy,4,ACC 610
98000642,SEL TOPS IN TAXATION,30000497,B&E Accountancy,4,ACC 617
98000643,INDEP STUDY IN ACC,30000497,B&E Accountancy,4,ACC 619
98011158,UNDERSTANDING FINANCIAL STATEMENTS,30000497,B&E Accountancy,4,ACC 621
98000644,ACCOUNTING ANALYTICS / DATA VISUALIZING,30000497,B&E Accountancy,4,ACC 624
98025802,ADVANCED FIN. STMT. ANALYSIS & VALUATION,30000497,B&E Accountancy,4,ACC 625
98000645,FINANCIAL/MANAGERIAL ACC,30000497,B&E Accountancy,4,ACC 628
98025578,ACCOUNTING AND AUDITING DATA MANAGEMENT,30000497,B&E Accountancy,4,ACC 634
98007940,TAXATION OF FLOW-THROUGH ENTITIES,30000497,B&E Accountancy,4,ACC 637
98025579,ANALYTICAL MODELING IN ACCTG AUDIT TAX,30000497,B&E Accountancy,4,ACC 659
98007595,TOP SEMINAR IN ACCOUNT RESEARCH (SR),30000497,B&E Accountancy,4,ACC 700
98016827,DOCTORAL COLLOQUIUM - ACCOUNTANCY,30000497,B&E Accountancy,4,ACC 790
98000647,INDP STUDY IN ACCOUNTING,30000497,B&E Accountancy,4,ACC 795
98022764,CURRENT ISSUES IN AGRICULTURAL ECONOMICS,30000230,Agr Economics,4,AEC 110
98006902,TOPS AEC: COMPETITION TEAM,30000230,Agr Economics,4,AEC 300
98006902,TOPS AEC: RURAL SPATIAL ECONOMICS,30000230,Agr Economics,4,AEC 300
98006902,TOPS AEC:AGRICULTURAL MKT COMMUNICATIONS,30000230,Agr Economics,4,AEC 300
98017400,CAREER READINESS FOR AGR ECON,30000230,Agr Economics,4,AEC 301
98003333,AGRICULTURAL MANAGEMENT PRINCIPLES,30000230,Agr Economics,4,AEC 302
98003511,MICROECONOMIC CONCEPTS IN AG ECONOMICS,30000230,Agr Economics,4,AEC 303
98008873,FOOD & AGRICULTURAL MARKETING PRINCIPLES,30000230,Agr Economics,4,AEC 305
98018277,TECHNICAL COMMUNICATION IN ECONOMICS,30000230,Agr Economics,4,AEC 306
98003334,LIVESTOCK/MEAT MARKETING,30000230,Agr Economics,4,AEC 311
98021225,EQUINE MARKETS,30000230,Agr Economics,4,AEC 312
98000648,GRAIN MARKETING,30000230,Agr Economics,4,AEC 314
98009591,AG PRODUCT MARKETING AND SALES,30000230,Agr Economics,4,AEC 320
98004656,AGRICULTURAL LAW,30000230,Agr Economics,4,AEC 324
98014530,EQUINE LAW,30000230,Agr Economics,4,AEC 325
98011013,PRIN ENVIRONMENTAL LAW,30000230,Agr Economics,4,AEC 326
98016828,HUMAN RESOURCE MANAGEMENT IN AGRICULTURE,30000230,Agr Economics,4,AEC 340
98017303,INDEPENDENT RESEARCH IN AGR ECON,30000230,Agr Economics,4,AEC 395
98017304,INTL STUDIES IN AGR ECON,30000230,Agr Economics,4,AEC 396
98000651,EXPERIENTIAL LRNG IN AEC,30000230,Agr Economics,4,AEC 399
98007204,AGRIBUSINESS MANAGEMENT,30000230,Agr Economics,4,AEC 422
98007205,TIMBER MANAGEMENT,30000230,Agr Economics,4,AEC 425
98026044,STRATEGY AND CONTRACTS,30000230,Agr Economics,4,AEC 431
98003336,AG FINANCIAL MANAGEMENT,30000230,Agr Economics,4,AEC 441G
98003426,INTRO RESOURCE/ENVIR ECO,30000230,Agr Economics,4,AEC 445G
98008204,INTERNATIONAL TRADE,30000230,Agr Economics,4,AEC 471
98011014,APPLIED DATA ANALYSIS,30000230,Agr Economics,4,AEC 490
98022485,ADV TOPS IN AEC:MS GRADUATE SEMINAR I,30000230,Agr Economics,4,AEC 500
98022485,ADV TOPS IN AEC: APPLIED CONSUMER ECON,30000230,Agr Economics,4,AEC 500
98022485,ADV TOPS IN AEC:QUANTITATIVE TOOLS,30000230,Agr Economics,4,AEC 500
98022485,ADV TOPS IN AEC: MS SEMINAR II,30000230,Agr Economics,4,AEC 500
98012409,PRICE THEORY AND APPLICATIONS,30000230,Agr Economics,4,AEC 503
98003427,AGRICULT & FOOD POLICY,30000230,Agr Economics,4,AEC 532
98000653,SPEC PROBS AG ECO,30000230,Agr Economics,4,AEC 580
98000654,INTRO QUANTITATIVE ECO I,30000230,Agr Economics,4,AEC 590
98000656,ADV PRODUCTION ECO I,30000230,Agr Economics,4,AEC 620
98013875,ADV AGRIBUSINESS MANAGEMENT STRATEGIES,30000230,Agr Economics,4,AEC 622
98003633,ADV QUANT METHS IN AEC,30000230,Agr Economics,4,AEC 624
98015923,APPLIED ECONOMETRICS,30000230,Agr Economics,4,AEC 724
98008030,MASTER'S THESIS RESEARCH,30000230,Agr Economics,4,AEC 748
98005592,DISSERTATION RESEARCH,30000230,Agr Economics,4,AEC 749
98026678,QUALIFYING EXAM RESIDENCY CREDIT,30000230,Agr Economics,4,AEC 757
98011423,DISSERTATION RESIDENCY CREDIT,30000230,Agr Economics,4,AEC 767
98000661,RESIDENCE CREDIT FOR MASTER'S DEGREE,30000230,Agr Economics,4,AEC 768
98000662,RESIDENCE CREDIT FOR DOCTOR'S DEGREE,30000230,Agr Economics,4,AEC 769
98000663,SPEC PROBS IN AEC,30000230,Agr Economics,4,AEC 780
98011264,RES WORK IN AG ECON,30000230,Agr Economics,4,AEC 790
98008031,SEMINAR:CURRENT ISSUES IN AG ECONOMICS,30000230,Agr Economics,4,AEC 796
98008031,SEMINAR:  CURRENT ISSUES IN AEC,30000230,Agr Economics,4,AEC 796
98011848,INTRO TO CAREER AND TECHNICAL EDUCATION,31000231,Agricultural Education,4,AED 110
98026425,PROFESSIONAL GROWTH IN AGRICULTURE,31000231,Agricultural Education,4,AED 210
98008874,FIELD EXPERIENCE IN CLT,31000231,Agricultural Education,4,AED 362
98011849,ADVISING A CAREER & TECH STUDENT ORG,31000231,Agricultural Education,4,AED 371
98013425,SPECIAL PROBLEMS IN CAREER & TECH EDU,31000231,Agricultural Education,4,AED 395
98013427,EXPERIENTIAL LEARNING CAREER & TECH EDU,31000231,Agricultural Education,4,AED 399
98026027,AG EDUCATION BEYOND THE CLASSROOM,31000231,Agricultural Education,4,AED 495
98008677,FOUNDATIONS OF TEACHING CAREER & TECH ED,31000231,Agricultural Education,4,AED 580
98011160,DESIGNING CURRICULUM & ASSESSMENT,31000231,Agricultural Education,4,AED 583
98008678,METHODS IN TEACHING CAREER & TECH ED II,31000231,Agricultural Education,4,AED 586
98008875,TEACHING EXPERIENCE IN CAREER & TECH EDU,31000231,Agricultural Education,4,AED 592
98008878,YOUTH ORGANZTNS CAREER AND TECHNICAL EDU,31000231,Agricultural Education,4,AED 671
98008881,SEM IN CAREER & TECH EDU,31000231,Agricultural Education,4,AED 779
98021326,ARTS EMERGENCY MANAGEMENT,31000151,Arts Administration,4,AEM 585
98026926,EVENT SAFETY AND SECURITY,31000151,Arts Administration,4,AEM 588
98000664,FAB & CONSTRC FOR TECH SYS,30000231,Biosystems & Agr Engineering,4,AEN 252
98018801,BREWING SCIENCE AND TECHNOLOGY,30000231,Biosystems & Agr Engineering,4,AEN 341
98009319,BIOMETEOROLOGY,30000231,Biosystems & Agr Engineering,4,AEN 461G
98023952,ENGINEERING THERMODYNAMICS I,30000536,Mechanical Engineering,4,AER 220
98023952,HONORS ENGINEERING THERMODYNAMICS I,30000536,Mechanical Engineering,4,AER 220
98024456,INTRODUCTION TO AEROSPACE ENGINEERING,30000536,Mechanical Engineering,4,AER 245
98024200,MATERIALS AND MANUFACTURING,30000536,Mechanical Engineering,4,AER 251
98024457,AEROSPACE STRUCTURES,30000536,Mechanical Engineering,4,AER 305
98024329,ENGINEERING EXPERIMENTATION I,30000536,Mechanical Engineering,4,AER 310
98024458,PROPULSION,30000536,Mechanical Engineering,4,AER 320
98024428,ELEMENTS HEAT TRANSFER,30000536,Mechanical Engineering,4,AER 325
98024429,FLUID MECHANICS,30000536,Mechanical Engineering,4,AER 330
98024460,AERODYNAMICS,30000536,Mechanical Engineering,4,AER 335
98024461,FLIGHT DYNAMICS,30000536,Mechanical Engineering,4,AER 345
98024462,ENGINEERING ANALYSIS,30000536,Mechanical Engineering,4,AER 355
98026050,AEROSPACE EXPERIENCE,30000536,Mechanical Engineering,4,AER 390
98024464,INDEPENDENT WORK IN AER,30000536,Mechanical Engineering,4,AER 395
98024465,AEROSPACE ENGINEERING LABORATORY,30000536,Mechanical Engineering,4,AER 410
98024466,AER CAPSTONE DESIGN I,30000536,Mechanical Engineering,4,AER 411
98024467,AER CAPSTONE DESIGN II,30000536,Mechanical Engineering,4,AER 412
98024430,DESIGN - CONTROL SYSTEMS,30000536,Mechanical Engineering,4,AER 440
98026651,ORBITAL MECHANICS,30000536,Mechanical Engineering,4,AER 447
98024431,MECHANICAL DES WITH FINITE ELEMENT MTHDS,30000536,Mechanical Engineering,4,AER 501
98024432,MECHAN COMPOS MATERIALS,30000536,Mechanical Engineering,4,AER 506
98024434,MECHANICAL VIBRATIONS,30000536,Mechanical Engineering,4,AER 513
98024436,SYSTEMS ENGINEERING,30000536,Mechanical Engineering,4,AER 516
98024437,GAS DYNAMICS,30000536,Mechanical Engineering,4,AER 530
98024438,FLUID DYNAMICS I,30000536,Mechanical Engineering,4,AER 531
98024439,ADV STRENGTH MATERIALS,30000536,Mechanical Engineering,4,AER 532
98024469,AIRCRAFT CONTROL AND SIMULATION,30000536,Mechanical Engineering,4,AER 545
98024443,APPLIED CFD AND NUMERICAL HEAT TRANSFER,30000536,Mechanical Engineering,4,AER 590
98024470,TOPICS IN AER: FRACTURE MECHANICS,30000536,Mechanical Engineering,4,AER 599
98024470,TOPICS IN AER: TENSEGRITY ENGINEERING,30000536,Mechanical Engineering,4,AER 599
98024470,TOPICS IN AER: STRUCTURAL OPTIMIZATION,30000536,Mechanical Engineering,4,AER 599
98024470,TOPICS IN AER: PLASMA & GAS SPECTROSCOPY,30000536,Mechanical Engineering,4,AER 599
98024445,ADV ENGR THERMODYN I,30000536,Mechanical Engineering,4,AER 620
98024446,FLUID DYNAMICS II,30000536,Mechanical Engineering,4,AER 631
98024448,FOUNDATIONS OF SOLID MECHANICS,30000536,Mechanical Engineering,4,AER 641
98024575,ADV CONTROL SYS ANALYSIS,30000536,Mechanical Engineering,4,AER 645
98024576,SYSTEM OPTIMIZATION I,30000536,Mechanical Engineering,4,AER 647
98024604,TOPICS IN AER (FRACTURE MECHANICS),30000536,Mechanical Engineering,4,AER 699
98024604,TOPICS IN AER: TENSEGRITY ENGINEERING,30000536,Mechanical Engineering,4,AER 699
98024604,TOPICS IN AER (VIBROACOUSTIC SIM & MEAS,30000536,Mechanical Engineering,4,AER 699
98024604,TOPICS IN AER: STRUCTURAL OPTIMIZATION,30000536,Mechanical Engineering,4,AER 699
98024604,TOPICS IN AER: PLASMA & GAS SPECTROSCOPY,30000536,Mechanical Engineering,4,AER 699
98024605,MASTER’S THESIS RESEARCH,30000536,Mechanical Engineering,4,AER 748
98024606,DISSERTATION RESEARCH,30000536,Mechanical Engineering,4,AER 749
98026654,QUALIFYING EXAM RESIDENCY CREDIT,30000536,Mechanical Engineering,4,AER 757
98024607,DISSERTATION RESIDENCY CREDIT,30000536,Mechanical Engineering,4,AER 767
98024608,RESIDENCE CREDIT FOR MASTER’S DEGREE,30000536,Mechanical Engineering,4,AER 768
98024610,SPECIAL PROBLEMS IN AER,30000536,Mechanical Engineering,4,AER 780
98024621,RESEARCH IN AEROSPACE ENGINEERING,30000536,Mechanical Engineering,4,AER 790
98024611,AEROSPACE ENGINEERING GRADUATE SEMINAR,30000536,Mechanical Engineering,4,AER 799
98023467,INTRO TO AGRICULTURAL ECOSYSTEM SCIENCES,30000232,Plant and Soil Sciences,4,AES 101
98025476,INDEPENDENT RESEARCH IN PLS & AES,30000232,Plant and Soil Sciences,4,AES 395
98025175,EXPER LEARNING IN PLS & AES,30000232,Plant and Soil Sciences,4,AES 399
98024612,COVER CROPS IN AGROECOSYSTEMS,30000232,Plant and Soil Sciences,4,AES 416G
98025581,SENIOR CAPSTONE IN AES,30000232,Plant and Soil Sciences,4,AES 490
98008488,"ISSUES IN AG, FOOD AND ENVIRONMENT",31000005,Agriculture General,4,AFE 100
98011452,SPEC INTRO CRS: MARTIN-GATTON CAFE FOCUS,31000005,Agriculture General,4,AFE 109
98011452,SP INTRO CRS: MARTIN-GATTON CAFE FOCUS,31000005,Agriculture General,4,AFE 109
